case_id,model,representation,optimizer,source_run_id,source_search_order,search_stage,trial,status,hidden_dim,learning_rate,beta_multistep,lambda_phy,multistep_horizon,random_seed,depth,epochs,valid_relative_l2_horizon_time
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),67,ok,256,0.000236408437831394,0.4749029536014232,3.315602582976174e-08,7,27188068,4,180,10.3
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),68,ok,384,0.00016646932126629962,0.49221580515730756,5.376900789230101e-08,7,27188069,4,160,16.8
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),69,ok,256,0.0004881795847782509,0.4810898603732212,5.8000060393570996e-08,7,27188070,4,160,8.5
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),70,ok,256,0.00022754408249662017,0.44809922394221,5.5060511164639116e-08,7,27188071,4,160,10.4
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),71,ok,256,0.00034714011342186854,0.4798436986366834,5.720876517621401e-08,7,27188072,4,160,12.3
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),72,ok,256,0.00024047627078499538,0.5692767798933024,5.2730034339186e-08,7,27188073,4,160,9.3
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),73,ok,384,0.00020943070654024114,0.4752085116279069,5.108503758445056e-08,7,27188074,4,160,10.4
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),74,ok,256,0.00015638612959668175,0.4659882155357703,3.5657612071500264e-08,7,27188075,4,160,8.4
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),75,ok,256,0.0002020256630053771,0.473200874518403,5.232992163716836e-08,7,27188076,4,140,16.8
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),76,ok,256,0.00020722458761053412,0.4781790639259066,6.690300952003206e-08,7,27188077,4,160,12.100000000000001
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),77,ok,256,0.00015891944589685897,0.4641797569740872,4.97469701106093e-08,7,27188078,4,160,12.600000000000001
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),78,ok,256,0.0001767697378115569,0.4750601989147447,5.204842320516318e-08,7,27188079,4,180,19.5
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),79,ok,256,0.00018785358421881062,0.49737110985328237,6.045056776018135e-08,7,27188080,4,160,18.1
pinn_full64,PINN,full64,forest,pinn_full64_v003_physics_active_p3_forest_attempt01,1,v003 physics-active positive-weight search (P3),80,ok,256,0.0001908035438557949,0.5218511445903651,5.306283172379592e-08,7,27188081,4,180,15.8
