case_id,model,representation,optimizer,source_run_id,source_search_order,search_stage,trial,status,context_steps,delay_spacing,ridge_alpha,feature_set,quadratic_mode,include_bias,valid_relative_l2_horizon_time
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),49,ok,7,2,0.0027669433896043553,full,diagonal,True,8.0
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),50,ok,7,2,0.0029073248326091836,linear_quadratic,diagonal,False,8.6
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),51,ok,8,2,0.0028298010756288095,linear_quadratic,diagonal,False,8.3
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),52,ok,7,2,0.0032467561290502774,linear_quadratic,diagonal,True,8.8
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),53,ok,7,2,0.0030736797948994056,linear_quadratic,diagonal,True,8.8
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),54,ok,7,2,0.0030578580921419994,linear_quadratic,diagonal,True,8.8
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),55,ok,7,2,0.0031588432065434396,full,diagonal,False,7.300000000000001
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),56,ok,7,2,0.003104702936850727,linear_quadratic,diagonal,True,8.8
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),57,ok,7,2,0.002885617373120278,linear_quadratic,diagonal,True,8.700000000000001
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),58,ok,7,2,0.0028391626109899775,linear_quadratic,diagonal,False,8.6
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),59,ok,7,2,0.002833515326350489,linear_quadratic,diagonal,False,8.6
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),60,ok,7,2,0.0031154326179543526,linear_quadratic,diagonal,True,8.8
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),61,ok,7,2,0.003097880155164206,linear_quadratic,diagonal,False,8.6
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),62,ok,7,2,0.003113112455585802,linear_quadratic,diagonal,False,8.6
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),63,ok,7,2,0.0030541906006694825,linear_quadratic,diagonal,True,8.8
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),64,ok,7,2,0.0030050045075977207,linear_quadratic,diagonal,True,8.8
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),65,ok,7,2,0.002823075006731736,linear_quadratic,diagonal,False,8.6
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),66,ok,7,2,0.002829248926809961,linear_quadratic,diagonal,True,8.700000000000001
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),67,ok,7,2,0.0028416309882137885,linear_quadratic,diagonal,True,8.700000000000001
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),68,ok,7,2,0.003924090279065945,linear_quadratic,diagonal,True,8.9
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),69,ok,7,2,0.0037268484852905548,linear_quadratic,diagonal,True,8.8
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),70,ok,7,2,0.0037346427278083824,linear_quadratic,diagonal,True,8.9
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),71,ok,7,2,0.0035343077233996544,linear_quadratic,diagonal,True,8.8
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),72,ok,7,2,0.0032789138701280994,linear_quadratic,diagonal,True,8.8
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),73,ok,7,2,0.0033568454893471585,linear_quadratic,diagonal,True,8.8
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),74,ok,7,2,0.01951559909403005,linear_quadratic,diagonal,True,10.0
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),75,ok,7,2,0.00340886515182751,linear_quadratic,diagonal,True,8.8
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),76,ok,7,2,0.0032972566564890954,linear_quadratic,diagonal,True,8.8
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),77,ok,8,2,0.003156883489987091,linear_quadratic,diagonal,True,8.4
ngrc_latent8,NGRC,latent8,forest,ngrc_latent8_optimizer_tree_search_v002,1,final (forest+gbrt leg),78,ok,7,2,0.0031835201991964952,linear_quadratic,diagonal,True,8.8
